2187477,2411
488316,3658
3874111.2,10878
2643454.4,10762
646700,2720
3426077,12246
3657894.4,10616
280195,1273
143616,502
276840,3328
2246825,1669
489160,579
753782,729
2560000,1315
649000,1565
2645067,7255
509803,1907.11
5486379,8525
212000,230
69030,89.49
242321,146.29
52400,106.7
102265,166.89
450000,234
99000,179
157798,464.85
220310,254
190987,80.1
56722,35.65
702745,294.79
904011,672.35
113300,266.6
277926,266.8
1233800,201.85
3280000,1905
193580,179.9
930000,1249
1103048,220.58
268000,159.2
511800,1483.1
341176,270
131494,135
722164,2337
414810.67,188.34
189580,268
202337,422.59
1028838,2324.36
370000,341
209165,65.52
488695.7,682.21
444365,309
102335,142.9
139306,83.6
444490,313.3
4592454,1862
152345,424.8
233218,231
81343,136.2
413643,718
362529,346.1
205816,399.6
114449,225.5
151099,123.2
823551,666.1
169239,504.9
160996,262.6
218941,330.6
136414,134
234598,276.2
249375,518.23
464400,827.22
286400,92.6
326960,488.9
371100,24.2
349851,220.29
745672.2,325
1798551,2309
946080,1107.18
186504,471
8553474,6125
225000,356.97
1409160,801.46
572003.8,472.85
212710,314.58
257600,579.74
261112,434
368033,721.08
155000,138.98
282955,608.7
861968,1212.1
505433,1040
170000,471.5
339254,455.32
145850,299.41
58041,124.8
328600,839.2
243198,429.7
195100,527
350200,457.6
858100,1852.5
478000,1077
38013,265.45
246103,1041.42
356983,526.02
155681,541.3
182900,552.1
209529,326.3
277000,249.06
177943,104
323700,529.1
447346,442.79
5273.67,20.3
44122.5,53.84
12573,33.9
9313.58,60
116689.5,508.56
36985.58,63
61758.33,108.53
89000,130.23
116000,272.7
75414,195.05
13275,39.6
139220.83,447
379000,650
884802.17,2267.78
39138,121.4
18539,78.56
2130,10.8
12000,133
113814,138
104772,230
2580,30
56250,112.5
36290.67,103
7930.75,16.5
12700,52.3
9089,19.8
4800,28.61
21662.92,46.3
134000,329
19101,45.02
24518,17.3
96167,263
38852,56.25
1572.5,164.17
79636,72
4104,48.55
7000,21.2
16531.67,49
31000,68
21479.75,101.6
22440,49
15895,33.5
16107,74.48
9900,50
7575,38
13489,79.2
5904.58,28.68
40000,115.65
69292.33,64
13387.25,26.2
14033.92,51
14425,26.34
17060,124.5
60000,67
90066,68.7
1200000,2600
639101,5900.4
154915,1192
89428,757
46124,339.54
67000,165.2
25545,158.65
66069,563
39148,82
27000,156.75
25000,46.5
13072,120
405000,1150
22867,22
110979,630
45000,650
199191,775
17000,94
15300,116
15000,59
32500,216.81
311000,1111.4
265890,1997.1
357652,1033.17
327684,2397
572944,1520.06
380000,1275.3
42485,426.2
97011,539.9
301834,1002.01
762500,2170
17350,281
354738,958.2
100000,703.5
72754,459.1
771900,2340
93500,561.4
207634,601.4
69455,231.1
407133,1293.6
150300,1218.6
2006971,4135.6
108002,347.65
44555,492.2
124000,641.7
32000,297.8
24707,230.6
179160,286.1
14900,51.9
351230,652.3
531720,1356.6
661009,1087.2
387090,1140.4
74560,137.4
224340,375.4
405920,892.7
481000,614
1191990,1877.2
123130,339
343510,303.7
1444440,1745.1
104010,479.3
62860,133.2
623420,959.5
409000,857.67
701017,979.5
459560,1045.8
341990,732.5
1216970,1841.6
553080,1520.9
611160,930.4
96940,143.4
496990,898.4
276690,531
853850,1782.9
1066930,1257.3
325190,563
443210,909.7
115870,83.9
510020,1116.5
92080,232.9
166989,639.3
587880,934.1
12179140,12844.2
305804,365.3
239040,632.6
24540,38
1286129,2001.9
221870,583.3
1642981,2170.2
1178080,1819.4
575590,1497.72
319650,621.3
524630,1019.8
1041880,1355.4
180960,541.1
277110,454.2
226311,409.3
1119880,2509.8
534760,868.8
48470,209.6
1170910,1760.6
300280,502.2
843460,1864.5
328910,510.5
5225690,7131.9
429800,861.2
243540,413.4
341683,717.3
569290,889.8
487800,1085
416440,770
720580,1002.7
1110980,1764.7
567300,716.3
629647,1537.6
307480,696.8
354830,900.3
606650,875
1016140,2279.4
312690,693.1
1032380,1603.5
303840,146.6
606700,1086.5
265040,471.7
193670,407.1
75300,1636
297865,547.93
395300,878.8
293030,639.2
179122,412
340100,697
359000,822.8
51668,567
17406,67
55749,279.5
28212,46
16825,61
621152,1116
47798,130
50000,112.33
12714,77
107496,318.4
67240,45
38741,120
38494,149.1
115000,162
583020,2188
4859103,9071
27900,442.9
110000,265.5
218263,496.97
16600,69.9
12500,34.6
9000,47.1
48600,103.6
5800,23
16600,64
19900,94.2
796000,1910.3
22900,160.5
26200,122
8800,22.9
9700,53
10450,40.9
20500,70.5
29500,118.2
1415550,9066
16900,41.9
4000,14
33700,263.9
11650,34.9
28700,121.8
10850,41.6
5400,29.2
14400,19.5
9400,35.4
33700,292
8400,16.6
15200,35
14300,58.1
15500,50.5
7500,30.6
37600,75.3
8550,45.8
20700,82
14900,57.8
9900,23.2
38400,136
17000,46
766449,1858.34
331308,1751
630530,1102
255979,1010
396335,2004
204185,194
419082,1014
26212,123.1
29900,186.9
19800,188.1
22600,196.51
1319804,3827
364318,3362
85054,1430
11840,58.7
150000,83.5
195000,140
255000,125
134740,90.18
2941000,684
15000000,3349.56
2500000,36
210000,192
182000,120
242000,71.25
913900,604.25
600000,289
162000,122
114000,93
70000,80
61890,45.92
105000,20.74
76000,30.5
72000,55.31
60000,58
195000,111.47
50340,414.93
7800,38
27777,145.8
142546,366.06
40000,173.18
15923,37
6480,27.2
1345500,586
635759,1453
206400,378
80760,13.55
124500,117.86
158620,119
73000,42
113000,40.2
60930,62.19
557000,156
900000,154.25
6449,20
13567,172
57211,322.35
9684,29
5300,60.45
12122,22
5673409,10220.76
6119322,9223.18
6500000,9055
163093,7.63
152140,305
43548,15.35
38100,110
75700,144.2
22500,100
126600,171.4
36700,48.42
84200,138
165000,60
150000,60.24
113000,110.85
1623640,339.33
2476066,2494
5826000,7500
2073084,523.5
850614,235
1118869,731
1269452,502
3130101,675
4253641,230.6
3130692.66,296
4275340,1200
3554270,812
3450960,300
2056706,328
2450000,634
255812,420
644310,452
1707750,450
813600,173
3325325,755.56
3532808,472.91
4129865,890
3695315,1560
20578009,2484.6
3173564,866.84
2326485,768.55
756456,527
3800000,20
1005908,200
769204,360
1778214.5,876.46
792064,1010
1793056,807.97
5167731,558
802560,255
4171104,1946
14300,89
7870,25
2797,8.5
8255,2.5
16193,51.6
4000,67
4532,15.5
2600,12
14041,40.93
75973,167
345367,510
227062,592
198876,695
155721,540
147574,227
176433,279.17
144206,422
27500,30
26067,42.5
397370,897
40634,150
34378,219
18767,300
141554,546.9
70000,375
23961,255
15000,102
19700,196
257883,909.7
20265,47
765000,3946
52618,140.2
27791,115.87
10200,4
13856,34.83
8000,20.92
3800,804.67
496716,617.8
469882,632.64
160500,1152
91160,316.56
62905,250.3
44039,227.01
10572,90
1800,114
675586,4295
186357,3402
472926,4253
415817,4197
198232,2362
242772,3002
170390,2231
191185,1817
228129,2626
107683,1631
188772,3236
214314,3286
125724,1781
114670,1860
119551,1770
208208,2880
101626,1647
142195,1010
113984,1496
127048,1459
116726,1671
38237,708
61000,602
84170,1382
150528,1410
261390,1497
79613,1136
119710,605.81
81500,320
75805,390
124795,782
90000,252
56397,250
85497,350
39620,263
19500,88
26534,162
64500,56
186000,62
48000,10.76
60880,76.34
42368,467
22799,345
24500,24.3
20820,42.54
171185,349
65000,140
92883,249
76302,164
97792,108.3
236394,185
86094,15
42295,20.3
87096,42.6
49795,12.15
282017,252.81
63846,76.7
70853,100
50346,30.5
28877,33.9
32553,8
447346,442.79
49795,12.15
31432,19.37
103522,137.3
30038,9.69
75821,61.67
39155,83.7
13574,22.26
102114,48
91831,63
223071,345.99
43479,105
14475,31.6
15411,16.88
98206,43.28
40953,36.29
34276,53.55
57332,73.28
13614,45
72286,128
30435,42
91831,63
29935,38.12
323875,384.57
31432,19.37
137350,102.5
56008,28
105965,158
213933,18.2
500000,156
200000,132
30000,12
120000,25.32
200000,86
600000,216
623872.6,3108
739200,4838
579932,4550
1102592.8,4459
2664919.4,10070
617769.9,3781
50611,173
51750,327.3
51217,280
21000,80
56714,320
11000,78
68000,54
48250,37
48650,8.8
65000,7
32800,55
111300,67
99000,45.96
191000,10.5
75000,31
195000,114
191000,105
46051,182
20265,281
30992,250
15000,88
27527,416.36
44823,401
15573,129
51900,150
1518800,3708
13380,80
28883,41
4000,52
8315,42.5
10200,30
200000,600
14192,21.8
9409,17.66
14048,68
22500,62
24987,192
79000,450
12000,35
100410,168
35818,80
72323,703
11950,10.3
8468,35
18500,1000
11055,15
4056,18
8172,88
27917,128.3
25000,76
11334,46
12571,65
42989,68
57911,194.3
10073,58
48500,670
15500,120
114663,627
7200,145
15800,146
22567,145.36
18000,216.6
17505,55.4
18600,59.89
7575,9.8
20367,262
54000,156
29275,176
2921,83
112558,735
16500,65
10795,117
8971,36
65205,500
18482,28
10500,52
28000,46
8500,85
76958,717
13980,8
12496,129
11792,350
3200,45
13638,340
53906,179
11458,35.04
12419,135
80196,321
85569,238
122843,371
34188,200
22961,100
28800,148.1
38536,104.1
39311,340.6
97500,210
71411,126
23000,35
19001,403
16900,50
20000,70
53000,417
75354,250
32047,63.8
29744,60
385780,1118
31041,388
17895,332.67
367800,3470.92
16890,2525.8
120246,1140.93
12033,118
381090,180.5
153000,1161
17811,580
30096,314
98238,681
51696,422.6
4251,85.7
49104,468
4158,239
43416,439
74187,815
80079,538
51717,328
65280,747
11844,200
44595,1076.87
26577,618
85900,734
32691,278
47219,664
8304,123.34
190956,909
7890,100.48
46668,571.46
22071,230.8
47900,798
49989,844
32907,717
63378,692
40179,280
43929,1796.04
26178,534.7
120819,1227
486140,1830.45
498000,428
136000,203
378650,338
706747,636.87
186612,280
72975,59.29
171019,153.2
37038,78.04
889756,3312
231534,295.1
299248,886.65
152759,258
13500,35
245799,347.3
284333,466.79
259133,1466
166500,1007
15814,179
10461,110
5100,49.5
2500,35
28931,57.5
7508,58
56000,150
47433,237
94289,325
17435,50
11899,110
18700,60
2002,28
3919,38.2
7200,53
7500,49
3000,14
41220,33
11380,65
28929,92
7895,86
9000,88
12331,240
24000,50
21000,276.5
27100,100
20000,8
25598,214
15000,220
1663,4
40000,200
8500,60
18250,10.5
33000,156
12580,200
14900,39
9623,40
5000,50
3030618.92,27769.03
4979631,31525.14
11000,23
39950,7.75
167480,18
3000666,32329.85
2426814,10511
2441238.2,27419
238829,448.07
125724,420
283573,585.7
75556,210.81
27100,49.83
60900,108.2
1495498,1700
3844,20325
29198,174.8
9734,254
17943,250
6048,32.7
39000,372
40836,153.9
12000,47
15800,31.8
6516,6.5
5507,105
9560,5.8
4623,16
3426,33.7
22988,97
10790,60
3532,15.6
10441,140
2581,11
6500,15
6000,16
63500,180
3240,16
25400,42
3433,60
24164,79.7
282017,252.81
45572,52.37
23109,35.45
133764,142
42343,62.2
64996,78
65284,55.12
14117,56.94
39743,58
6830,19.7
25725,51.47
68260,285.29
255700,302.7
194160,708
80380,455
127450,208
172755,296
24348,73
42724,110
218203,523
195832,1580
356578,854
461446,1286
70753,84.81
7900,24
16850,120
16000,29.5
20722,94
46171,47.28
129000,70
303314,242.13
110640,110.1
33740,51.82
142098,65
