8473,3
19311,47.41
19955,4.7
413418,550.82
20230,10
233047,36.64
8378,2.1
18338,27.3
21331,5
6954,3
57537,62
57294,25.13
52262,180
22178,10
12807,11.64
15627,17.5
25613,26.83
7006,3.06
1025360,403.27
33032,22.5
52380,44.6
3494,3.5
9441,5
73337,4.91
7560,3.02
17848,15
35212,17.84
25183,28.1
11248,3.18
75394,25
6649,12
47819,58.3
10687,10.09
61797,109.75
44372,53.12
65790,70.42
21477,13.5
28508,20
16937,3.3
2219580,579.11
65040,32
37193,19.57
9187,3.69
512902,95.61
22053,3.34
27906,4.66
123096,9.42
5488,7.67
20347,26.6
152327,133.7
37441,2.71
19479,40
54648,2247.75
8837,23
20449,26
13240,3.4
20392,112
31209,1.15
156975,298.93
23437,37.05
12329,15
18531,4
69662,342
10129,31.71
14222,22
10130,10.82
67335,17.57
18911,2.84
33567,73.43
9058,3.8
18427,8.34
32006,43.27
304302,203.88
35382,6.11
71487,2.69
9703,15.14
30906,82.76
87458,176.47
34882,2
16753,32.5
30862,6.09
22093,18.67
29070,50
72545,220
26318,1.47
9316,15.89
11200,7.55
32576,37
22762,1.13
67013,6.73
33398,2.84
26035,30.34
15717,20
32191,14.6
5351,24.28
63591,152.4
34886,16.2
82432,93.48
16446,28.94
41901,28.48
60858,46.6
114396,27.73
17845,8.84
619609,689.65
10575,23.1
32596,42
11259,11.14
15234,13.62
84928,292.67
12987,5
19786,25
16230,100
23404,80
16403,2.19
27003,56.72
15650,37.2
26963,4.77
159923,154.07
40333,49
45922,44.13
59435,10.22
9911,23.62
73524,25.42
30747,2.07
64646,24.46
213685,359.2
28684,25.79
12242,16
14452,10.39
6596,14.23
20398,65.62
64455,29.68
22754,2.74
19316,87
22337,92.03
76795,145.18
35883,75
10298,195
19843,105
36116,2.82
20388,64.8
19030,6.5
28740,1.44
11016,26.22
80635,3.3
54673,88.52
33746,19.4
156126,461.97
40651,49
14557,25.12
218162,444
3693,10
24032,8.26
3975,1.5
3758,1.46
201635,154.19
11499,13.6
90162,247.99
50161,164
21432,71.51
18602,7
44793,34.68
47126,103.31
22716,30
25894,19.2
18474,17
49278,25
35440,67.2
8889,30
42251,60.4
26970,37
11417,5.63
29410,78.69
22282,28.96
14079,29
16472,3
43783,3.42
15443,18.1
17511,22.69
9071,34.47
118516,149.35
7394,2
16984,8.4
20098,12
10394,22
150658,345.36
12179,3.78
41170,76.76
33468,1.29
12932,19.43
9442,25
30857,8.47
2886698,4088.85
14063,6.88
27922,33.98
10606,23.76
37531,220
39775,31
28481,20.36
10464,7
60131,71.91
102380,55.35
53269,3.43
14762,31.99
