1200,3
11112,47.41
1516,4.7
88008,550.82
5000,10
4303,36.64
1413,2.1
7406,27.3
2199,5
5839,3
13900,62
13942,25.13
4200,180
3559,10
8331,11.64
10938,17.5
5000,26.83
1045,3.06
441254,403.27
10491,22.5
27180,44.6
1400,3.5
4500,5
3353,4.91
1655,3.02
6000,15
3181,17.84
8412,28.1
1386,3.18
24500,25
5851,12
9059,58.3
3783,10.09
30165,109.75
28000,53.12
45286,70.42
6000,13.5
6000,20
1018,3.3
487158,579.11
7360,32
5000,19.57
417,3.69
55276,95.61
326,3.34
282,4.66
1442,9.42
1848,7.67
6406,26.6
53721,133.7
856,2.71
12000,40
20927,2247.75
5666,23
2194,26
750,3.4
10115,112
336,1.15
111154,298.93
13279,37.05
12329,15
6807,4
22083,342
2184,31.71
14222,22
1900,10.82
4538,17.57
470,2.84
15650,73.43
547,3.8
2274,8.34
11152,43.27
125450,203.88
2257,6.11
4787,2.69
2122,15.14
16203,82.76
41099,176.47
18000,2
6450,32.5
1337,6.09
5510,18.67
10310,50
31000,220
774,1.47
1531,15.89
2900,7.55
26810,37
315,1.13
2236,6.73
1542,2.84
5979,30.34
7086,20
8048,14.6
2763,24.28
27441,152.4
10919,16.2
38067,93.48
2671,28.94
5458,28.48
8307,46.6
12438,27.73
8000,8.84
339302,689.65
8700,23.1
27025,42
3379,11.14
1565,13.62
42966,292.67
1780,5
4559,25
14184,100
10302,80
1217,2.19
18034,56.72
6095,37.2
1803,4.77
96932,154.07
20000,49
13295,44.13
10490,10.22
4141,23.62
11022,25.42
1050,2.07
17229,24.46
170050,359.2
10905,25.79
12242,16
2719,10.39
3386,14.23
20398,65.62
39917,29.68
1356,2.74
18000,87
9508,92.03
72499,145.18
35883,75
7670,195
18377,105
357,2.82
19560,64.8
6270,6.5
1333,1.44
4600,26.22
6209,3.3
15885,88.52
9282,19.4
125688,461.97
25651,49
3064,25.12
188033,444
2026,10
3317,8.26
687,1.5
437,1.46
87631,154.19
4768,13.6
56675,247.99
13965,164
15277,71.51
800,7
14269,34.68
25226,103.31
18000,30
4063,19.2
2579,17
9268,25
13783,67.2
3524,30
14806,60.4
14996,37
689,5.63
10029,78.69
7835,28.96
9820,29
8654,3
2021,3.42
6152,18.1
3234,22.69
4148,34.47
39877,149.35
561,2
1653,8.4
3120,12
5255,22
93601,345.36
2050,3.78
25176,76.76
466,1.29
2987,19.43
7130,25
1628,8.47
2541619,4088.85
3793,6.88
12471,33.98
6817,23.76
23065,220
14709,31
3650,20.36
4000,7
26130,71.91
22158,55.35
4467,3.43
8820,31.99
15408,46.68
2502,6.2
2334,2.86
39968,263.56
4723,20
6500,40
7441,18.99
860,2
63083,105.44
3985,10
20954,74
4800,25
7200,33.91
7620,13.7
88417,248.64
4450,27
5132,5.5
9410,28.67
5140,19.3
1802,10.36
4800,20
2846,23.86
70980,114.04
2000,5
6984,51.68
10804,263.9
282998,950
1660,16.33
3326,22.86
3632,23.81
1331,6.36
596,6.27
2760,5
12488,37.53
10335,57.13
881,3.38
1770,10.78
5502,46.34
1133,20.03
1167,8.31
1395,18.66
612,2
4036,18.51
5371,31.16
21542,86
21307,12
23157,102
2329,14.11
15809,27.8
1778,5.67
2351,14.87
128871,312.75
908,4.34
2161,10.55
23830,201.48
35896,107.56
1202,6.21
4000,15
6462,35.9
6046,17.91
1486845,2724.26
1033,7.41
672,6.68
1830,1.86
485,2.6
1980,10.9
2333,15.91
915,2
5217,12.73
10760,9
18210,49
16164,31
2506,15.35
9800,25
469,2.96
37306,95
26186,60.78
1643,17.11
244,1.19
4518,40.17
15591,31.15
9195,30.52
4764,9.26
2005,23.08
64485,185.01
8418,34
14000,33.66
15908,71.92
72994,235.32
11699,74.68
5021,24.83
2724,12.27
3535,8.86
380,4.2
1400,4
1292,9.2
467,3.76
8923,50.1
4250,22.86
739,8.23
1673,2.84
34055,42.05
2844,6.42
4063,28
1121,5.23
4114,24.82
5847,25.7
820,5.26
5700,25
26275,6
1646,12.71
818,5.01
13416,83.56
4585,10
535,2.21
13411,56.22
204,1.04
552,3.65
43711,4
7834,27.73
6391,68.91
825,16.39
203376,580
1952,6.79
168,1.44
3732,19.09
15261,70.44
1208,7
1186,8.71
18828,15.9
17827,15
2777130,7458
24432,71.98
6335,45
29975,61
11480,21
4580,30.2
7624,47.92
1500,1.9
90297,353.35
6400,49
30600,226.3
8545,32.21
11438,50
8068,30.48
5863,14
206293,550.58
133200,403.2
22811,64.86
108049,243
527,12.99
1614,8.25
6113,26.73
2043,16.54
2552,37.24
4126,23.5
26159,63.66
72673,193.93
9200,65
5446,25
9082,22.56
3000,5.8
9759,42
3869,58
4857,22
19440,115
9622,60
14125,57.31
1617,7.32
131931,363.32
5510,22.19
17409,97
4463,18.47
7550,19.8
12816,49.68
1731,38.61
2884,16.18
1757,15.13
15449,36.5
10542,78.32
7300,24
12502,54.84
10422,50.53
3493,16.51
6442,22
7737,29.58
8041,36.27
2980,8.35
15625,62.38
9110,26
72569,138.22
4111,5.64
374636,1123.02
17171,56.8
3920,6
13183,47.35
28108,95.87
3002,4.53
2974,20.8
271307,412.31
295752,479.69
3290,18.96
13996,45
8663,34.91
92530,430.33
2000,32
5029,65.63
302785,730.77
8219,19.97
313708,937.17
2030,14.23
3000,10
3979,16.69
4279,18
15043,98.55
22620,111.03
4860,18.2
1469,7.56
8950,46.7
4713,24.15
12994,59.99
14004,70.09
72250,91
17780,52.11
68810,377.7
21555,121.63
7767,91.3
34951,52.55
7546,59.6
20583,80.45
10622,71.88
106587,404.99
64031,161.17
1424138,4392.08
16779,100.06
16379,61.77
17651,102.5
9889,54.58
40344,105.86
15304,47.42
23277,108.33
3371,50
21620,108.82
5902,32.28
101387,266.44
12978,62.32
92809,577.13
6861,55.81
15056,105.28
981,11.76
42791,100.81
6131,30.7
1250,18.2
17924,52.48
67250,435.6
3367,28.38
6139,35.23
35068,199.57
16344,69.68
39751,101.96
13226,36.69
23717,144.66
9900,6
8280,58.18
17237,61.07
11850,37.77
85555,233.93
14762,70.58
10705,168.16
27307,56.17
44548,132.45
1153,5
159713,458.42
15682,96.88
4861,40.82
37588,251.37
42564,63.02
1167,11.08
29682,192
8479,19.04
10009,27.5
13872,46.11
6139,33.78
84962,336.07
27060,116.06
369,3.49
87202,108.76
4830,14.4
4554,22.75
9100,59.05
11365,35
3778,6
4000,7
459,1.6
3000,4
78636,136.5
3120,10.76
9531,12
5369,10
48435,150.6
11834,50
